state,county,date_local,PM2.5,O3,SO2,NO2,PM10,CO,tempC,humidity,windspeedKmph,pressure,uvIndex,Confirmed,New Cases,
NJ,Union,5/12/2020,,,,,,,13.73333333,45.6,20.8,1018,4,14203,39,0.002745899
NJ,Union,5/13/2020,,,,,,,15.73333333,38.86666667,14,1026,4,14306,103,0.007199776
NJ,Union,5/14/2020,,,,,,,17.46666667,53.86666667,11.06666667,1025,3.733333333,14385,79,0.005491832
NJ,Union,5/15/2020,,,,,,,25.46666667,71.06666667,22.53333333,1014.266667,5,14492,107,0.007383384
NJ,Union,5/16/2020,,,,,,,24.46666667,62.13333333,10.8,1017,5.733333333,14569,77,0.005285195
NJ,Union,5/17/2020,,,,,,,23.93333333,76.33333333,17.33333333,1016,4,14702,133,0.009046388
NJ,Union,5/18/2020,,,,,,,15.46666667,65.86666667,22.06666667,1020,4.733333333,14903,201,0.013487217
NJ,Union,5/19/2020,,,,,,,16.46666667,51.86666667,30.33333333,1023,4.733333333,15031,128,0.008515734
NJ,Union,5/20/2020,,,,,,,13.73333333,54.86666667,24.8,1029,3,15122,91,0.006017723
NJ,Union,5/21/2020,,,,,,,15.73333333,67.4,11.53333333,1028,4,15176,54,0.00355825
NJ,Union,5/22/2020,,,,,,,20.46666667,80.6,8.066666667,1021,4,15191,15,0.000987427
NJ,Union,5/23/2020,,,,,,,18.46666667,91.8,8.8,1017,4,15186,-5,-0.000329251
NJ,Union,5/24/2020,,,,,,,16.46666667,70.13333333,16.8,1023,4,15169,-17,-0.001120707
NJ,Union,5/25/2020,,,,,,,18.46666667,82.6,10.26666667,1023,4,15218,49,0.003219871
NJ,Union,5/26/2020,,,,,,,21.46666667,80.13333333,8.266666667,1023,5.733333333,15293,75,0.004904205
NJ,Union,5/27/2020,,,,,,,22.2,78.13333333,10.8,1023,5.733333333,15324,31,0.002022971
NJ,Union,5/28/2020,,,,,,,21.46666667,88.06666667,14.06666667,1021,4.733333333,15475,151,0.009757674
NJ,Union,5/29/2020,,,,,,,25.46666667,83.06666667,16.06666667,1015,5,15610,135,0.008648302
NJ,Union,5/30/2020,,,,,,,26.46666667,58.4,14.26666667,1012,6,15764,154,0.009769094
NJ,Union,5/31/2020,,,,,,,19.73333333,43.86666667,20.53333333,1018,5,15821,57,0.003602806
NV,Clark,4/1/2020,7.223998311,0.035018556,0.749825231,15.859762,,0.228822628,24.39837398,29.83739837,22.82113821,1005.065041,5.967479675,961,,0
NV,Clark,4/2/2020,4.818944467,0.035378639,0.682478615,12.234394,,0.3490665,19.25203252,24.03252033,14.90243902,1009.934959,5,1125,164,0.145777778
NV,Clark,4/3/2020,5.732312939,0.035235278,0.699172,14.4160604,,0.374315188,19.68292683,18.82926829,6.097560976,1010.065041,5,1279,154,0.120406568
NV,Clark,4/4/2020,6.077685178,0.038178139,0.660630308,9.0341666,,0.3381225,22.39837398,26.31707317,18.09756098,1006.03252,5.170731707,1418,139,0.098025388
NV,Clark,4/5/2020,4.753148156,0.037019028,0.640197615,5.6424998,,0.306117313,20.39837398,39.40650407,26.86178862,1005.03252,5,1519,101,0.066491113
NV,Clark,4/6/2020,3.968117776,0.035688889,0.653125846,9.2324772,,0.304654125,17.2195122,44.68292683,21.47154472,1009.934959,3.991869919,1608,89,0.055348259
NV,Clark,4/7/2020,3.655490644,0.033437472,0.629059846,9.8741504,,0.328681125,19.70731707,45.30894309,9.869918699,1014.96748,4.25203252,1734,126,0.07266436
NV,Clark,4/8/2020,4.241896902,0.030767,0.674301769,9.6518114,,0.323758563,19.50406504,43.08943089,17.69918699,1013,4.032520325,1878,144,0.076677316
NV,Clark,4/9/2020,3.218384367,0.037626222,0.622142077,12.0491668,,0.316484375,15.42276423,40.28455285,8.74796748,1017,3,2009,131,0.06520657
NV,Clark,4/10/2020,4.843487222,0.039513097,0.540625,12.4324998,,0.341744813,14.90243902,42.54471545,5.569105691,1013.96748,3.292682927,2144,135,0.062966418
NV,Clark,4/11/2020,3.306018533,0.036248986,0.329887846,5.7236234,,0.282519375,22.35772358,41.03252033,11.24390244,1009.96748,5,2144,0,0
NV,Clark,4/12/2020,2.995068041,0.0376785,0.333840846,4.0716666,,0.277088563,21.36585366,44.06504065,9.414634146,1010,4.032520325,2324,180,0.077452668
NV,Clark,4/13/2020,3.912552911,0.035253113,0.331250692,6.8100002,,0.291600625,21.6097561,24.63414634,14.85365854,1014.03252,5.032520325,2444,120,0.049099836
NV,Clark,4/14/2020,3.965765978,0.039081789,0.313194462,10.6662986,,0.324974875,18.64227642,16.75609756,17.09756098,1021,4.959349593,2509,65,0.025906736
NV,Clark,4/15/2020,5.137218388,0.038091338,0.377350462,15.5129216,,0.339778938,24.30081301,16.62601626,8.910569106,1015.03252,5.894308943,2559,50,0.019538882
NV,Clark,4/16/2020,6.608531733,0.037683985,0.353258538,16.7797726,,0.3685795,24.30081301,25.26829268,8.699186992,1009.195122,5.93495935,2559,0,0
NV,Clark,4/17/2020,5.371455022,0.043798676,0.420833308,10.6466666,,0.29836975,23.46341463,23.54471545,10.95934959,1009.130081,5.926829268,2738,179,0.065376187
NV,Clark,4/18/2020,5.251383444,0.039391706,0.372035308,7.9041668,,0.262466188,22.26829268,34.54471545,12.21138211,1010.211382,4.869918699,2882,144,0.049965302
NV,Clark,4/19/2020,5.9476852,0.038924147,0.354166615,9.4641666,,0.296635375,24.29268293,34.48780488,16.77235772,1011.03252,5.967479675,2940,58,0.019727891
NV,Clark,4/20/2020,5.351854244,0.043792529,0.375941615,9.8601516,,0.302390438,24.91056911,35.29268293,7.398373984,1011.065041,5.943089431,2998,58,0.019346231
NV,Clark,4/21/2020,5.894450925,0.041476103,0.357906,11.9852272,,0.294545812,24.2601626,38.84552846,9.585365854,1012.96748,4.959349593,3099,101,0.032591158
NV,Clark,4/22/2020,5.4892138,0.042244868,0.384356,13.6427536,,0.316976063,28.45528455,22.98373984,15.15447154,1016.276423,6.894308943,3218,119,0.03697949
NV,Clark,4/23/2020,5.362777778,0.041262824,0.442441231,13.67,,0.325338563,29.3902439,21.79674797,13.71544715,1014.03252,7,3314,96,0.028968014
NV,Clark,4/24/2020,5.750270551,0.042670792,0.443971231,14.4175,,0.330291563,28.37398374,20.34146341,13.89430894,1015,6.837398374,3443,129,0.037467325
NV,Clark,4/25/2020,5.652592578,0.037792971,0.384962538,13.6383332,,0.333138,30.47154472,19.59349593,6.780487805,1014.227642,6.967479675,3570,127,0.03557423
NV,Clark,4/26/2020,6.431574067,0.040158088,0.390544846,10.7941666,,0.349062562,32.43089431,17.62601626,15.04065041,1011.065041,6.682926829,3665,95,0.025920873
NV,Clark,4/27/2020,6.401433429,0.039685403,0.408773846,14.7838096,,0.32008425,33.1300813,15.38211382,9.731707317,1011.03252,7.357723577,3717,52,0.013989777
NV,Clark,4/28/2020,6.908994733,0.042821917,0.443529,17.498116,,0.334036687,33.62601626,19.35772358,9.796747967,1014.097561,7.959349593,3793,76,0.02003691
NV,Clark,4/29/2020,8.763253978,0.043755694,0.416169154,18.5372726,,0.370485187,36.16260163,17.65853659,8.845528455,1012.130081,8,3891,98,0.025186327
NV,Clark,4/30/2020,8.776625612,0.044459778,0.489823462,17.0916666,,0.347230438,34.8699187,17.14634146,21.95121951,1008.097561,7.788617886,3979,88,0.02211611
NV,Clark,5/1/2020,5.605,0.03336275,1.0188888,10.429167,,0.300486111,33.13821138,16.24390244,22.07317073,1007.105691,7.203252033,4118,139,0.03375425
NV,Clark,5/2/2020,3.3066666,0.03519675,0.9886806,6.270833,,0.2010415,31.94308943,16.45528455,15.29268293,1010.065041,7,4225,107,0.025325444
NV,Clark,5/3/2020,6.055555556,0.0368615,1.0154862,6.595833,,0.206375,31.13821138,17.10569106,19.91869919,1010.097561,7,4274,49,0.01146467
NV,Clark,5/4/2020,8.7183334,0.0420515,1.117444,8.940909,,0.258129,29.72357724,15.44715447,14.17073171,1014.146341,7,4411,137,0.031058717
NV,Clark,5/5/2020,7.6191304,0.0389315,1.1011806,12.641667,,0.292854,33.09756098,10.38211382,7.869918699,1014.097561,7,4408,-3,-0.000680581
NV,Clark,5/6/2020,7.489814778,0.03944325,1.0893054,14.541667,,0.3636665,36.35772358,8.178861789,11.73170732,1011.130081,7.032520325,4473,65,0.014531634
NV,Clark,5/7/2020,6.815,0.0440455,1.121528,12.658333,,0.332646,33.00813008,11.32520325,16.73170732,1012.373984,7.048780488,4573,100,0.021867483
NV,Clark,5/8/2020,6.9116666,0.036152,1.132222,9.870833,,0.2647295,32.92682927,8.414634146,8.097560976,1012.065041,7,4573,0,0
NV,Clark,5/9/2020,7.331481444,0.035314,1.0922224,8.029167,,0.269146,35.28455285,15.08943089,8.154471545,1010.138211,7.967479675,4704,131,0.027848639
NV,Clark,5/10/2020,6.1133334,0.04652825,1.0120832,4.425,,0.1966045,35.17886179,20.69105691,18.44715447,1009.138211,7.723577236,4750,46,0.009684211
NV,Clark,5/11/2020,5.0166666,0.0393725,1.0932636,4.945833,,0.1732915,32.12195122,15.97560976,28.4796748,1007.878049,7.105691057,4762,12,0.00251995
NV,Clark,5/12/2020,4.695652222,0.03675425,1.0938194,5.458333,,0.189146,27.66666667,21.85365854,34.4796748,1007.03252,6.967479675,4869,107,0.021975765
NV,Clark,5/13/2020,6.315,0.033666,1.103862,7.340909,,0.203909,27.35772358,30.30894309,17.72357724,1008.03252,6,5045,176,0.034886026
NV,Clark,5/14/2020,5.3066666,0.038644,1.2595138,7.608333,,0.2102085,28.93495935,23.04065041,11.56910569,1009.097561,6.097560976,5045,0,0
NV,Clark,5/15/2020,6.537037,0.03397375,1.262986,10.266667,,0.254,31.43902439,22.82113821,7.682926829,1008.065041,6.967479675,5235,190,0.036294174
NV,Clark,5/16/2020,6.8066666,0.0342895,1.2568752,12.195833,,0.3091875,32.21138211,20.38211382,16.82926829,1007.065041,7.105691057,5298,63,0.01189128
NV,Clark,5/17/2020,5.7016666,0.036193,1.1024304,5.7,,0.2320625,33.03252033,21.3495935,27.8699187,1007.03252,7.772357724,5366,68,0.012672382
NV,Clark,5/18/2020,5.366666667,0.034119,1.1019444,7.65,,0.2323955,30.13821138,23.06504065,29.06504065,1006.796748,7,5463,97,0.017755812
NV,Clark,5/19/2020,4.5166666,0.03604675,1.0821102,6.513636,,0.197254,23.74796748,26.44715447,27.79674797,1008,5.959349593,5463,0,0
NV,Clark,5/20/2020,4.605,0.035279,1.0835416,10.541667,,0.2209375,26.12195122,20.61788618,6.658536585,1013.065041,6,5650,187,0.033097345
NV,Clark,5/21/2020,5.159259222,0.0377595,1.1027776,14.454167,,0.325479,29.72357724,14.22764228,5.609756098,1011.065041,6.853658537,5734,84,0.014649459
NV,Clark,5/22/2020,4.7016666,0.04368825,1.1272224,7.645833,,0.2625835,31.72357724,14.26829268,28.75609756,1005.097561,6.040650407,5815,81,0.013929493
NV,Clark,5/23/2020,4.605,0.04139575,1.1034724,5.533333,,0.1915,27.73170732,16.41463415,15.62601626,1009.081301,6,5815,0,0
NV,Clark,5/24/2020,4.789814778,0.03951825,1.1020832,5.720833,,0.205396,30.69918699,13.22764228,16.51219512,1011.178862,6.959349593,6140,325,0.052931596
NV,Clark,5/25/2020,4.5,0.03474175,1.0761806,8.1375,,0.232229,32.24390244,13.57723577,15.3902439,1012.065041,7,6182,42,0.006793918
NV,Clark,5/26/2020,5.6133334,0.0342095,1.1570678,14.9,,0.3440455,37.18699187,12.3495935,5.203252033,1010.097561,8,6226,44,0.007067138
NV,Clark,5/27/2020,5.812963,0.03865025,1.1921206,11.133333,,0.302104,40.85365854,12.01626016,6.853658537,1009.097561,8.967479675,6287,61,0.009702561
NV,Clark,5/28/2020,4.9033334,0.0372575,1.203921,8.258333,,0.2239375,41.61788618,12.83739837,11.18699187,1010.097561,9,6352,65,0.010232997
NV,Clark,5/29/2020,6.6133334,0.04337625,1.2717362,9.333333,,0.2612295,40.64227642,11.25203252,19.40650407,1010.138211,9,6457,105,0.016261422
NV,Clark,5/30/2020,7.182407444,0.0345835,1.2031944,6.470833,,0.2021875,37.65853659,13.2195122,24.85365854,1008.065041,7.715447154,6579,122,0.018543852
NV,Clark,5/31/2020,6.6133334,0.03715575,1.2266666,6.733333,,0.217229,35.85365854,14.68292683,18.54471545,1009.03252,7.93495935,6657,78,0.01171699
NY,Albany,4/1/2020,5.3108334,0.03882225,0.2205556,,,,8.807692308,73.52564103,9.141025641,1010.910256,1.974358974,240,,0
NY,Albany,4/2/2020,3.6016666,0.03383425,0.194375,,,,8.743589744,75.57692308,19.34615385,1007.038462,1.948717949,253,13,0.051383399
NY,Albany,4/3/2020,2.475925889,0.0299885,0.133611,,,,7.897435897,90.34615385,16.91025641,1007.910256,2,267,14,0.052434457
NY,Albany,4/4/2020,4.2058334,0.0350475,0.2052084,,,,13.58974359,80.44871795,5.012820513,1016,2.91025641,293,26,0.088737201
NY,Albany,4/5/2020,5.1166666,0.03276,0.2049998,,,,14.87179487,79.53846154,4.935897436,1017,2.974358974,305,12,0.039344262
NY,Albany,4/6/2020,3.223148111,0.03640425,0.2075694,,,,13.73076923,60.44871795,11.98717949,1017,3.91025641,319,14,0.043887147
NY,Albany,4/7/2020,4.8191666,0.04423125,0.2633442,,,,14.92307692,57.33333333,8.833333333,1011,4,333,14,0.042042042
NY,Albany,4/8/2020,5.1091666,0.03667325,0.212644,,,,13.80769231,80.80769231,6.871794872,1001,2.974358974,342,9,0.026315789
NY,Albany,4/9/2020,4.990740778,0.03623925,0.200139,,,,9.923076923,80.33333333,17.06410256,992,2,379,37,0.09762533
NY,Albany,4/10/2020,2.215,0.03403725,0.189028,,,,7.58974359,68.43589744,19,993.1794872,1.858974359,426,47,0.110328638
NY,Albany,4/11/2020,3.8041666,0.03762175,0.2312502,,,,7.833333333,61.87179487,15.83333333,1011.192308,1.961538462,446,20,0.044843049
NY,Albany,4/12/2020,6.733333333,0.042049,0.3738888,,,,15.85897436,66.26923077,11.84615385,1019.089744,2.179487179,478,32,0.066945607
NY,Albany,4/13/2020,3.415,0.04082325,0.1911804,,,,18.69230769,86.48717949,23.82051282,1004.987179,3.935897436,499,21,0.042084168
NY,Albany,4/14/2020,4.0025,0.0402135,0.1914204,,,,10.82051282,54.70512821,10.88461538,1016.025641,2,535,36,0.06728972
NY,Albany,4/15/2020,4.932870333,0.04031575,0.2143054,,,,7.858974359,57.94871795,10.87179487,1014,2.871794872,548,13,0.023722628
NY,Albany,4/16/2020,5.0025,0.036634,0.2056248,,,,5.782051282,66.05128205,13.97435897,1018,1,581,33,0.056798623
NY,Albany,4/17/2020,7.5058334,0.03976475,0.2275982,,,,8.820512821,63.44871795,9.858974359,1020.076923,2,619,38,0.061389338
NY,Albany,4/18/2020,6.369444444,0.03894075,0.2104166,,,,7.782051282,87.61538462,9.128205128,1009.012821,1,648,29,0.044753086
NY,Albany,4/19/2020,9.0108334,0.04236325,0.269514,,,,16.57692308,70.08974359,11.25641026,1008.115385,3.91025641,682,34,0.049853372
NY,Albany,4/20/2020,4.7108334,0.03494175,0.222639,,,,9.846153846,63.47435897,10.11538462,1006,2,687,5,0.00727802
NY,Albany,4/21/2020,5.6,0.033665,0.5165278,,,,11.8974359,68.94871795,14.97435897,1000.076923,2,704,17,0.024147727
NY,Albany,4/22/2020,4.515,0.04080775,0.2256944,,,,5.897435897,50.73076923,18.03846154,1009,1.076923077,737,33,0.044776119
NY,Albany,4/23/2020,6.2041666,0.03813475,0.3909724,,,,11.85897436,57.65384615,6.076923077,1016,2.064102564,758,21,0.027704485
NY,Albany,4/24/2020,6.868518556,0.02638525,0.5549306,,,,9.705128205,79.20512821,4.935897436,1010,1.974358974,805,47,0.058385093
NY,Albany,4/25/2020,10.3158334,0.03932225,0.492014,,,,16.67948718,68.97435897,4.833333333,1017,3.782051282,899,94,0.104560623
NY,Albany,4/26/2020,4.6033334,0.04134525,0.3747916,,,,7.025641026,80.51282051,9.935897436,1014.974359,1.974358974,948,49,0.051687764
NY,Albany,4/27/2020,2.926388889,0.034924,0.1991666,,,,5.884615385,95.28205128,13.93589744,1014.012821,1.782051282,979,31,0.031664964
NY,Albany,4/28/2020,5.8008334,0.03529775,0.282014,,,,13.96153846,72.21794872,8.91025641,1020,3.884615385,1009,30,0.029732408
NY,Albany,4/29/2020,6.8183334,0.0371385,0.500972,,,,17.62820513,63.71794872,13.75641026,1022.884615,3.012820513,1067,58,0.054358013
NY,Albany,4/30/2020,3.557870333,0.03655125,0.2045832,,,,13.80769231,81.05128205,24.64102564,1016.871795,2.974358974,1165,98,0.084120172
NY,Albany,5/1/2020,3.2008334,0.03260175,0.1959722,,,,16.91025641,88.41025641,11.97435897,1006,3.897435897,1204,39,0.032392027
NY,Albany,5/2/2020,4.5041666,0.0369865,0.2179166,,,,18.82051282,70.56410256,10.93589744,1012.153846,3.897435897,1238,34,0.027463651
NY,Albany,5/3/2020,5.726851889,0.04574775,0.2709826,,,,21.87179487,76.35897436,10.87179487,1006,4.064102564,1258,20,0.015898251
NY,Albany,5/4/2020,2.9083334,0.031352,0.2191668,,,,13.87179487,65.69230769,17.01282051,1007,2.974358974,1287,29,0.022533023
NY,Albany,5/5/2020,3.7008334,0.0322275,0.2005556,,,,12.74358974,54.53846154,13.15384615,1012.884615,3,1294,7,0.005409583
NY,Albany,5/6/2020,4.932870333,0.032691,0.300486,,,,14.76923077,69.67948718,4.076923077,1010.923077,2.974358974,1321,27,0.020439061
NY,Albany,5/7/2020,4.2116666,0.0395045,0.2067362,,,,15.79487179,63.70512821,10.97435897,1007.025641,3.948717949,1348,27,0.020029674
NY,Albany,5/8/2020,3.7175,0.030285667,0.2158578,,,,12.97435897,70.87179487,10.1025641,1008,2,1384,36,0.026011561
NY,Albany,5/9/2020,1.570370333,,0.2039582,,,,5.769230769,62.41025641,21.93589744,1008.025641,1,1416,32,0.02259887
NY,Albany,5/10/2020,4.7116666,,0.2147222,,,,11.93589744,69.56410256,11.03846154,1015.025641,2,1432,16,0.011173184
NY,Albany,5/11/2020,7.1183334,0.029476,0.423125,,,,11.94871795,88.1025641,9.858974359,1010,2.051282051,1456,24,0.016483516
NY,Albany,5/12/2020,3.529629667,0.0349185,0.2286806,,,,10.79487179,60.76923077,16.82051282,1016.025641,2.884615385,1479,23,0.015551048
NY,Albany,5/13/2020,5.0016666,0.03587075,0.3263196,,,,12.84615385,55.67948718,10.75641026,1025,3.833333333,1494,15,0.010040161
NY,Albany,5/14/2020,6.2016666,0.042832,0.3753118,,,,16.76923077,61.07692308,7.935897436,1023.217949,3,1509,15,0.009940358
NY,Albany,5/15/2020,8.084722222,0.03917225,0.3079862,,,,23,86.98717949,15.97435897,1010.217949,4.128205128,1538,29,0.018855657
NY,Albany,5/16/2020,4.2175,0.03529475,0.1663888,,,,20.94871795,76.30769231,9.782051282,1017,4.974358974,1572,34,0.021628499
NY,Albany,5/17/2020,6.51,0.0397405,0.2802084,,,,17.69230769,87.5,16.47435897,1016,3,1579,7,0.004433186
NY,Albany,5/18/2020,6.724074111,0.03277875,0.3185416,,,,13.82051282,94.16666667,3.205128205,1022,3,1610,31,0.019254658
NY,Albany,5/19/2020,4.7058334,0.0387745,0.3664584,,,,19.56410256,63.34615385,10.02564103,1025,4.064102564,1655,45,0.027190332
NY,Albany,5/20/2020,5.0166666,0.039114,0.3673596,,,,21.01282051,56.1025641,6.923076923,1030,4.974358974,1682,27,0.016052319
NY,Albany,5/21/2020,4.542592556,0.043462,0.3886714,,,,20.92307692,55.17948718,8.807692308,1027,5,1700,18,0.010588235
NY,Albany,5/22/2020,9.3025,0.03814275,0.4237502,,,,24.84615385,77.11538462,7.025641026,1020,5.961538462,1756,56,0.031890661
NY,Albany,5/23/2020,6.0058334,0.03954975,0.3336804,,,,18.83333333,85.3974359,6.115384615,1018,3.974358974,1770,14,0.007909605
NY,Albany,5/24/2020,5.703240778,0.038723,0.3158334,,,,21.87179487,54.70512821,8.756410256,1024,5,1782,12,0.006734007
NY,Albany,5/25/2020,5.3041666,0.030382,0.3000696,,,,23.65384615,79.56410256,13.56410256,1022.115385,4.871794872,1791,9,0.005025126
NY,Albany,5/26/2020,9.4175,0.0425215,0.3773612,,,,28.82051282,77.48717949,8.769230769,1021.051282,6.064102564,1793,2,0.001115449
NY,Albany,5/27/2020,6.794907444,0.039322,0.3645832,,,,28.80769231,74.58974359,11.78205128,1021.974359,6.653846154,1796,3,0.001670379
NY,Albany,5/28/2020,5.2008334,0.020727,0.1972064,,,,23.70512821,82.80769231,14.56410256,1020.051282,4.974358974,1814,18,0.009922822
NY,Albany,5/29/2020,6.7083334,0.02916675,0.0841666,,,,28.79487179,86.47435897,16.6025641,1013.141026,5.012820513,1834,20,0.010905125
NY,Albany,5/30/2020,7.064351889,0.03397325,0.085278,,,,23.87179487,69.56410256,11.97435897,1011.025641,5.961538462,1843,9,0.004883342
NY,Albany,5/31/2020,2.1058334,0.02722075,0.1114584,,,,15.91025641,53.92307692,16.98717949,1018.871795,3.141025641,1860,17,0.009139785
NY,Dutchess,4/1/2020,,0.03748,6.94E-05,,,,8.948717949,72.58974359,11.79487179,1010,2.076923077,547,,0
NY,Dutchess,4/2/2020,,0.03908525,0.0004862,,,,9.025641026,75.28205128,24.41025641,1006.076923,1.948717949,667,120,0.179910045
NY,Dutchess,4/3/2020,,0.031395,0,,,,7.615384615,89.28205128,20.66666667,1006.076923,2,809,142,0.17552534
NY,Dutchess,4/4/2020,,0.03653725,0.0025696,,,,12.64102564,79.02564103,8.153846154,1016,2.41025641,938,129,0.137526652
NY,Dutchess,4/5/2020,,0.03165575,0.008125,,,,14.07692308,80.66666667,5.512820513,1017,3,1077,139,0.12906221
NY,Dutchess,4/6/2020,,0.03850025,0.0083398,,,,13.97435897,60.48717949,10.94871795,1016.410256,3.948717949,1189,112,0.094196804
NY,Dutchess,4/7/2020,,0.0438295,0.221875,,,,15.94871795,56.76923077,7.923076923,1011,4,1249,60,0.048038431
NY,Dutchess,4/8/2020,,0.031671,0.0030556,,,,13.53846154,87.02564103,4.128205128,1001,2.948717949,1395,146,0.104659498
NY,Dutchess,4/9/2020,,0.039554,0.0022224,,,,11.07692308,81.07692308,18.8974359,993,2,1493,98,0.065639652
NY,Dutchess,4/10/2020,,0.037275,0.0255554,,,,6.692307692,65.33333333,21.30769231,994.6153846,1.615384615,1598,105,0.065707134
NY,Dutchess,4/11/2020,,0.03818875,0.0116668,,,,8.153846154,61.92307692,15.64102564,1012,2.820512821,1744,146,0.083715596
NY,Dutchess,4/12/2020,,0.04275,0.1662502,,,,15.69230769,64.41025641,9.923076923,1020,3,1838,94,0.051142546
NY,Dutchess,4/13/2020,,0.0433315,0.0111368,,,,16.8974359,89.30769231,26.28205128,1006.461538,3.41025641,1881,43,0.022860181
NY,Dutchess,4/14/2020,,0.042396,0.0145832,,,,11.33333333,61.48717949,10.35897436,1016.948718,2.538461538,1934,53,0.027404343
NY,Dutchess,4/15/2020,,0.03942625,0.0256248,,,,8.564102564,54.82051282,11.69230769,1014,3,2048,114,0.055664063
NY,Dutchess,4/16/2020,,0.039016,0.0561112,,,,5.948717949,59.97435897,14.43589744,1018,1.538461538,2085,37,0.017745803
NY,Dutchess,4/17/2020,,0.0395835,0.1078472,,,,8.358974359,66.51282051,10.58974359,1021,1.948717949,2142,57,0.026610644
NY,Dutchess,4/18/2020,,0.030538,0.068889,,,,5.948717949,93.07692308,9.358974359,1008.461538,1,2201,59,0.026805997
NY,Dutchess,4/19/2020,,0.0452155,0.2061112,,,,14.02564103,68.15384615,14.05128205,1009.871795,3.871794872,2240,39,0.017410714
NY,Dutchess,4/20/2020,,0.0342695,0.0158268,,,,10.87179487,67.05128205,10.05128205,1005.076923,2,2284,44,0.019264448
NY,Dutchess,4/21/2020,,0.0349835,0.0330556,,,,12.94871795,80.30769231,13.58974359,1001.538462,2,2331,47,0.02016302
NY,Dutchess,4/22/2020,,0.038342,0.0553474,,,,6.897435897,54.74358974,17.94871795,1009.948718,1.948717949,2391,60,0.025094103
NY,Dutchess,4/23/2020,,0.0362935,0.1338888,,,,10.28205128,58.66666667,6.512820513,1016.871795,2,2460,69,0.02804878
NY,Dutchess,4/24/2020,,0.02564825,0.0936804,,,,6.461538462,91.02564103,8,1009.128205,1.666666667,2517,57,0.022646007
NY,Dutchess,4/25/2020,,0.03911625,0.109028,,,,17.74358974,74.66666667,5.512820513,1017,3,2660,143,0.053759398
NY,Dutchess,4/26/2020,,0.04156275,0.0723376,,,,6.128205128,84.25641026,13.92307692,1013.461538,2,2729,69,0.025283987
NY,Dutchess,4/27/2020,,0.0350315,0.0001582,,,,5.948717949,95.84615385,12.28205128,1013.076923,1.615384615,2793,64,0.022914429
NY,Dutchess,4/28/2020,,0.03417175,0.0995138,,,,14.56410256,72.07692308,9.435897436,1020,3.897435897,2817,24,0.008519702
NY,Dutchess,4/29/2020,,0.03830175,0.0293056,,,,13.79487179,71.8974359,13.82051282,1022.923077,2.923076923,2881,64,0.022214509
NY,Dutchess,4/30/2020,,0.04003725,0.0003472,,,,13.02564103,90.12820513,26.53846154,1016.974359,2.948717949,2954,73,0.024712255
NY,Dutchess,5/1/2020,,0.04168975,0,,,,16.51282051,92.17948718,9.948717949,1006,3.051282051,3002,48,0.01598934
NY,Dutchess,5/2/2020,,0.0383285,0.003264,,,,19,69.87179487,12.64102564,1012.948718,3.948717949,3049,47,0.01541489
NY,Dutchess,5/3/2020,,0.0458045,0.0176388,,,,22,72.61538462,10.64102564,1006.897436,5,3086,37,0.011989631
NY,Dutchess,5/4/2020,,0.03622975,0.0333514,,,,15.84615385,64,16.43589744,1006.051282,3,3131,45,0.014372405
NY,Dutchess,5/5/2020,,0.0347655,0.0124998,,,,13.12820513,55.20512821,11.51282051,1012.051282,3.230769231,3151,20,0.006347191
NY,Dutchess,5/6/2020,,0.03087075,0.0061806,,,,12.64102564,71.66666667,8.871794872,1010,2.41025641,3192,41,0.012844612
NY,Dutchess,5/7/2020,,0.0394285,0.0693056,,,,15.17948718,69.69230769,10.17948718,1007.358974,3.897435897,3233,41,0.01268172
NY,Dutchess,5/8/2020,,0.037366,0.0220834,,,,11.02564103,80.51282051,11,1008,2,3277,44,0.013426915
NY,Dutchess,5/9/2020,,0.03125525,0.0232638,,,,5.948717949,70.87179487,22.56410256,1008.948718,1,3319,42,0.012654414
NY,Dutchess,5/10/2020,,0.0405195,0.1704862,,,,13.94871795,59.20512821,17.82051282,1016.538462,3.948717949,3359,40,0.011908306
NY,Dutchess,5/11/2020,,0.0291635,0.0870968,,,,12,88.94871795,11.48717949,1010,2.230769231,3378,19,0.00562463
NY,Dutchess,5/12/2020,,0.03792725,0.1281248,,,,11,60.69230769,14.43589744,1016,3,3399,21,0.006178288
NY,Dutchess,5/13/2020,,0.034891,0.1029168,,,,13.17948718,60.15384615,8.948717949,1025,3.051282051,3429,30,0.008748906
NY,Dutchess,5/14/2020,,0.043017,0.2049998,,,,17.23076923,58.38461538,7.820512821,1024,3,3474,45,0.012953368
NY,Dutchess,5/15/2020,,0.04176925,0.0942308,,,,24.76923077,85.82051282,16.69230769,1011.948718,4.948717949,3498,24,0.006861063
NY,Dutchess,5/16/2020,,0.036571,6.94E-05,,,,22.12820513,76.61538462,7,1017,5,3527,29,0.008222285
NY,Dutchess,5/17/2020,,0.04293025,0.0236804,,,,17.66666667,88.15384615,11.74358974,1016.948718,3,3543,16,0.004515947
NY,Dutchess,5/18/2020,,0.03357725,0.0121366,,,,15.92307692,85.71794872,7.564102564,1022,3.358974359,3552,9,0.002533784
NY,Dutchess,5/19/2020,,0.03683675,0.0061804,,,,18,57.07692308,14.43589744,1024.461538,3.641025641,3710,158,0.042587601
NY,Dutchess,5/20/2020,,0.035721,0.0120834,,,,18.51282051,54.02564103,9.025641026,1030,4.461538462,3724,14,0.003759398
